Sample,Antisense_Gene,Antisense_Z_Score,Sense_Gene,Sense_Z_Score
BCH_0252-01,novelGene_DIO2_AS,3.66408285126129,DIO2,2.95814787115764
BCH_0252-01,novelGene_DIP2B_AS,2.9392195021511,DIP2B,1.16440452884328
BCH_0252-01,novelGene_DMAC2L_AS,3.22747535570693,DMAC2L,0.229223246535968
BCH_0252-01,novelGene_DMXL2_AS,4.52010270349924,DMXL2,0.651025729575084
BCH_0252-01,novelGene_DNA2_AS,4.4439234060364,DNA2,1.31826410339028
BCH_0252-01,novelGene_DNAAF5_AS,3.68440734435587,DNAAF5,1.95095965056529
BCH_0252-01,novelGene_DNAJC8_AS,3.04177662472559,DNAJC8,-1.44044643309373
BCH_0252-01,novelGene_DNER_AS,2.37017018619462,DNER,-0.0113317452232153
BCH_0252-01,novelGene_DNLZ_AS,5.38815906080325,DNLZ,0.134044551106676
BCH_0252-01,novelGene_DNM2_AS,2.03236965115279,DNM2,-0.0308525861588138
BCH_0252-01,novelGene_DOCK4_AS,3.4831928375094,DOCK4,0.407535965407522
BCH_0252-01,novelGene_DOK5_AS,2.05323023102609,DOK5,0.34413204972508
BCH_0252-01,novelGene_DPAGT1_AS_novelGene_H2AX_AS,3.71321094123493,DPAGT1,-0.367667997078582
BCH_0252-01,novelGene_DPF2_AS,3.79971934456614,DPF2,-0.84482963824399
BCH_0252-01,novelGene_DPP4_AS,2.46808386715586,DPP4,0.968881941226822
BCH_0252-01,novelGene_DPY19L1P1_AS,2.14094392189849,DPY19L1P1,0.167905665138328
BCH_0252-01,novelGene_DPY19L1_AS,2.60581403013614,DPY19L1,1.58449191037075
BCH_0252-01,novelGene_DRAM2_AS,2.43985726871275,DRAM2,0.267408562437969
BCH_0252-01,novelGene_DRAP1_AS,2.46579841890488,DRAP1,0.100937924289014
BCH_0252-01,novelGene_DSCR9_AS,2.04800232763126,DSCR9,-0.179605302026775
BCH_0252-01,novelGene_DSTYK_AS,2.85739661540436,DSTYK,2.59292921022815
BCH_0252-01,novelGene_DTX3L_AS,2.56098295079143,DTX3L,1.66427376666775
BCH_0252-01,novelGene_DUBR_AS,2.24477228051739,DUBR,-0.67658692222049
BCH_0252-01,novelGene_DUS1L_AS,2.20082959696201,DUS1L,-0.405587884300637
BCH_0252-01,novelGene_DUS2_AS,3.16081176691119,DUS2,-1.61173070647306
BCH_0252-01,novelGene_DUSP11_AS,2.30526351500641,DUSP11,0.17359356084478
BCH_0252-01,novelGene_DUXAP7_AS,4.29937254773215,DUXAP7,-0.275759373685639
BCH_0252-01,novelGene_DYNC2I1_AS,3.47391773307182,DYNC2I1,1.62318962319967
BCH_0252-01,novelGene_DYNC2LI1_AS,3.77368336152131,DYNC2LI1,2.21871423396468
BCH_0252-01,novelGene_DZANK1_AS,3.4831928375094,DZANK1,2.15342153135359
BCH_0252-01,novelGene_EBAG9_AS,4.06871841432207,EBAG9,0.195960464957959
BCH_0252-01,novelGene_EBF3-AS1_AS,2.8370550638627,novelGene_EBF3,
BCH_0252-01,novelGene_EBF3_AS,2.78028169388363,EBF3,0.335151872544988
BCH_0252-01,novelGene_ECHDC1_AS,3.78537512589471,ECHDC1,-0.533868097322597
BCH_0252-01,novelGene_ECM1_AS,4.47698327492215,ECM1,0.35774490533686
BCH_0252-01,novelGene_ECT2L_AS,2.39714395720959,ECT2L,-0.429081302413825
BCH_0252-01,novelGene_ECT2_AS,2.24904510794987,ECT2,2.02483971824202
BCH_0252-01,novelGene_EDA2R_AS,5.38815906080325,EDA2R,1.14521209781051
BCH_0252-01,novelGene_EDEM2_AS,4.59986555775132,EDEM2,-0.278184877154606
BCH_0252-01,novelGene_EED_AS,3.33925714862808,EED,1.82986134812982
BCH_0252-01,novelGene_EEF1AKMT3_AS_novelGene_TSFM_AS,5.38815906080325,EEF1AKMT3,-0.652710055056158
BCH_0252-01,novelGene_EEFSEC_AS,4.66134761125722,EEFSEC,-1.050321954103
BCH_0252-01,novelGene_EFCAB13_AS,2.49638453849004,EFCAB13,0.91036994052383
BCH_0252-01,novelGene_EFCAB14_AS,2.43447609913294,EFCAB14,2.15357651692468
BCH_0252-01,novelGene_EGLN1_AS_novelGene_ENSG00000287856_AS,3.45998338070104,EGLN1,1.05084026228618
BCH_0252-01,novelGene_EIF2B5_AS,2.11670518259516,EIF2B5,-0.129205933226432
BCH_0252-01,novelGene_EIF3LP3_AS,5.38815906080325,EIF3LP3,
BCH_0252-01,novelGene_EIF4EBP1_AS,3.09912881825521,EIF4EBP1,0.0646104957671964
BCH_0252-01,novelGene_EIF4ENIF1_AS,2.30113659355358,EIF4ENIF1,0.221097310874653
BCH_0252-01,novelGene_EIF4G3_AS,2.73250209890145,EIF4G3,2.03151730135012
BCH_0252-01,novelGene_EIF5_AS_novelGene_ENSG00000291313_AS,3.01116259499166,EIF5,1.49989632615956
BCH_0252-01,novelGene_ELAC1_AS_novelGene_ENSG00000267699_AS,3.89962369452668,ELAC1,1.18171125168711
BCH_0252-01,novelGene_ELF1_AS,3.29828823076429,ELF1,1.31312088105474
BCH_0252-01,novelGene_ELMO3_AS,2.17278127835986,ELMO3,-0.689049538389584
BCH_0252-01,novelGene_ELMOD2_AS,2.28540503185237,ELMOD2,2.06955581078418
BCH_0252-01,novelGene_ELOC_AS,3.84267667954455,ELOC,-0.793748100100414
BCH_0252-01,novelGene_EMC8_AS,3.98837257528823,EMC8,-1.72856804616633
BCH_0252-01,novelGene_EMCN_AS,2.8824418843935,EMCN,1.29774369183624
BCH_0252-01,novelGene_ENPP2_AS,4.13739298070305,ENPP2,3.22424581537156
BCH_0252-01,novelGene_ENPP7P6_AS,3.7325427473092,ENPP7P6,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000131484_AS,4.38175930545061,ENSG00000131484,
BCH_0252-01,novelGene_ENSG00000184084_AS,3.50572112166357,ENSG00000184084,
BCH_0252-01,novelGene_ENSG00000203325_AS,3.26941288224319,ENSG00000203325,2.85712197361863
BCH_0252-01,novelGene_ENSG00000205644_AS,5.38815906080325,ENSG00000205644,3.90482621478154
BCH_0252-01,novelGene_ENSG00000213963_AS,2.48024883960791,ENSG00000213963,1.2793288386884
BCH_0252-01,novelGene_ENSG00000213976_AS_novelGene_ZNF738_AS,5.38815906080325,ENSG00000213976,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000214773_AS,5.38815906080325,ENSG00000214773,-0.412048777747374
BCH_0252-01,novelGene_ENSG00000214955_AS_novelGene_ENSG00000272657_AS,5.38815906080325,ENSG00000214955,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000215861_AS_novelGene_ENSG00000291233_AS,4.29937254773215,ENSG00000215861,0.0862691701803516
BCH_0252-01,novelGene_ENSG00000217576_AS_novelGene_MRPS31P5_AS,3.07991044089743,ENSG00000217576,
BCH_0252-01,novelGene_ENSG00000222007_AS,2.54598551818966,ENSG00000222007,
BCH_0252-01,novelGene_ENSG00000222024_AS,5.38815906080325,ENSG00000222024,
BCH_0252-01,novelGene_ENSG00000223430_AS,5.38815906080325,ENSG00000223430,-0.257002494732934
BCH_0252-01,novelGene_ENSG00000223563_AS,4.47698327492215,ENSG00000223563,5.38815906080325
BCH_0252-01,novelGene_ENSG00000223725_AS,2.71453190154655,ENSG00000223725,3.48850464102318
BCH_0252-01,novelGene_ENSG00000224376_AS,5.38815906080325,ENSG00000224376,-0.430458126472055
BCH_0252-01,novelGene_ENSG00000224992_AS,2.10342134854589,ENSG00000224992,-0.57148326223647
BCH_0252-01,novelGene_ENSG00000225112_AS,5.38815906080325,ENSG00000225112,
BCH_0252-01,novelGene_ENSG00000225303_AS,2.96887547840121,ENSG00000225303,-0.257732098900366
BCH_0252-01,novelGene_ENSG00000225393_AS,4.41806476588344,ENSG00000225393,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000225411_AS,2.26117461151951,ENSG00000225411,
BCH_0252-01,novelGene_ENSG00000225643_AS,5.38815906080325,ENSG00000225643,-0.47899005230535
BCH_0252-01,novelGene_ENSG00000225752_AS,4.62551173398071,ENSG00000225752,
BCH_0252-01,novelGene_ENSG00000226172_AS_novelGene_ENSG00000239216_AS,5.38815906080325,ENSG00000226172,-0.307486316948515
BCH_0252-01,novelGene_ENSG00000226526_AS,5.38815906080325,ENSG00000226526,-0.677163708775388
BCH_0252-01,novelGene_ENSG00000226649_AS,5.38815906080325,ENSG00000226649,
BCH_0252-01,novelGene_ENSG00000226756_AS,2.09266021044078,ENSG00000226756,-0.155483912728736
BCH_0252-01,novelGene_ENSG00000226824_AS,3.92040851765542,ENSG00000226824,1.45924966895164
BCH_0252-01,novelGene_ENSG00000227107_AS,2.64418887903593,ENSG00000227107,
BCH_0252-01,novelGene_ENSG00000227163_AS,5.38815906080325,ENSG00000227163,
BCH_0252-01,novelGene_ENSG00000228509_AS,5.38815906080325,ENSG00000228509,0.0648127250816947
BCH_0252-01,novelGene_ENSG00000229502_AS,3.2809520648594,ENSG00000229502,-0.255383443002644
BCH_0252-01,novelGene_ENSG00000229587_AS,2.00483365041439,ENSG00000229587,-0.362974641622638
BCH_0252-01,novelGene_ENSG00000230063_AS,4.6785448415775,ENSG00000230063,
BCH_0252-01,novelGene_ENSG00000230551_AS,2.82737621051739,ENSG00000230551,0.40269503136943
BCH_0252-01,novelGene_ENSG00000231104_AS,5.38815906080325,ENSG00000231104,-0.576138409358216
BCH_0252-01,novelGene_ENSG00000231563_AS,4.15539540884122,ENSG00000231563,1.25252768829974
BCH_0252-01,novelGene_ENSG00000232006_AS,4.03663216229248,ENSG00000232006,-0.660727175082468
BCH_0252-01,novelGene_ENSG00000232184_AS,3.61368690792629,ENSG00000232184,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000232546_AS,2.50002932707237,ENSG00000232546,
BCH_0252-01,novelGene_ENSG00000232739_AS,2.33297141121994,ENSG00000232739,-0.321494135305103
BCH_0252-01,novelGene_ENSG00000233085_AS,5.38815906080325,ENSG00000233085,3.95709872226772
BCH_0252-01,novelGene_ENSG00000233144_AS,3.59681797703142,ENSG00000233144,
BCH_0252-01,novelGene_ENSG00000233420_AS,5.38815906080325,ENSG00000233420,
BCH_0252-01,novelGene_ENSG00000233519_AS,3.53051767160162,ENSG00000233519,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000234352_AS,2.46431731555846,ENSG00000234352,-0.256462328165739
BCH_0252-01,novelGene_ENSG00000234378_AS,4.88683121448273,ENSG00000234378,-0.258269031569604
BCH_0252-01,novelGene_ENSG00000234396_AS,5.38815906080325,ENSG00000234396,-0.255402386090745
BCH_0252-01,novelGene_ENSG00000234405_AS,3.86261081130632,ENSG00000234405,-0.505854500709547
BCH_0252-01,novelGene_ENSG00000234630_AS,2.0497372569566,ENSG00000234630,
BCH_0252-01,novelGene_ENSG00000235066_AS,2.83104747531017,ENSG00000235066,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000235911_AS,4.04803391453136,ENSG00000235911,
BCH_0252-01,novelGene_ENSG00000236003_AS,4.12182055035331,ENSG00000236003,2.87940305938422
BCH_0252-01,novelGene_ENSG00000236478_AS,4.71058998976104,ENSG00000236478,0.99762656791599
BCH_0252-01,novelGene_ENSG00000236494_AS,5.01618623084421,ENSG00000236494,
BCH_0252-01,novelGene_ENSG00000236665_AS,5.38815906080325,ENSG00000236665,
BCH_0252-01,novelGene_ENSG00000237550_AS_novelGene_ENSG00000293320_AS,5.38815906080325,ENSG00000237550,1.91094462619661
BCH_0252-01,novelGene_ENSG00000237614_AS,2.92552335709628,ENSG00000237614,
BCH_0252-01,novelGene_ENSG00000237705_AS,2.73476846219768,ENSG00000237705,-0.428430683947823
BCH_0252-01,novelGene_ENSG00000238260_AS,3.02597883359819,ENSG00000238260,-0.750512224096793
BCH_0252-01,novelGene_ENSG00000239486_AS,3.66535539964927,ENSG00000239486,5.38815906080325
BCH_0252-01,novelGene_ENSG00000240591_AS,3.52486816307888,ENSG00000240591,-0.318410579965158
BCH_0252-01,novelGene_ENSG00000240731_AS_novelGene_INTS11_AS,2.31438246121518,ENSG00000240731,-0.31960147897304
BCH_0252-01,novelGene_ENSG00000242073_AS_novelGene_POM121C_AS,2.61830548878752,ENSG00000242073,0.0958135212961215
BCH_0252-01,novelGene_ENSG00000242861_AS_novelGene_TMEM63A_AS,4.34031805415716,ENSG00000242861,0.936225358549326
BCH_0252-01,novelGene_ENSG00000243107_AS,5.38815906080325,ENSG00000243107,-0.463256128317885
BCH_0252-01,novelGene_ENSG00000243179_AS,2.43649729672076,ENSG00000243179,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000243679_AS,5.38815906080325,ENSG00000243679,-0.735670841048706
BCH_0252-01,novelGene_ENSG00000243797_AS,2.2034088006378,ENSG00000243797,-0.28168167808793
BCH_0252-01,novelGene_ENSG00000244604_AS_novelGene_PPIAP52_AS,3.01403824386186,ENSG00000244604,
BCH_0252-01,novelGene_ENSG00000247134_AS,2.1719889457202,ENSG00000247134,-0.472810981432596
BCH_0252-01,novelGene_ENSG00000247970_AS,3.40754675810673,ENSG00000247970,-0.791487739274959
BCH_0252-01,novelGene_ENSG00000249008_AS,5.38815906080325,ENSG00000249008,
BCH_0252-01,novelGene_ENSG00000249171_AS,3.11590253008467,ENSG00000249171,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000249207_AS,2.27241241549307,ENSG00000249207,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000249967_AS_novelGene_PI4K2A_AS,3.82963722232086,ENSG00000249967,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000250027_AS,2.94500639468067,ENSG00000250027,
BCH_0252-01,novelGene_ENSG00000250135_AS_novelGene_KPNA6_AS,4.47698327492215,ENSG00000250135,-0.407391693299401
BCH_0252-01,novelGene_ENSG00000250345_AS,5.38815906080325,ENSG00000250345,
BCH_0252-01,novelGene_ENSG00000250362_AS,3.81524995856012,ENSG00000250362,-0.721108126775925
BCH_0252-01,novelGene_ENSG00000250602_AS,2.89982018335806,ENSG00000250602,-0.543517301393291
BCH_0252-01,novelGene_ENSG00000250764_AS,2.23862766734533,ENSG00000250764,-0.854597409130954
BCH_0252-01,novelGene_ENSG00000250979_AS,2.95213728459141,ENSG00000250979,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000251409_AS_novelGene_GGCTP1_AS,3.61368690792629,ENSG00000251409,
BCH_0252-01,novelGene_ENSG00000251550_AS_novelGene_IGF2BP1_AS,5.38815906080325,ENSG00000251550,
BCH_0252-01,novelGene_ENSG00000253407_AS,5.38815906080325,ENSG00000253407,
BCH_0252-01,novelGene_ENSG00000253558_AS,3.98863360419032,ENSG00000253558,-0.257483790733891
BCH_0252-01,novelGene_ENSG00000254192_AS,2.13635124774316,ENSG00000254192,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000254315_AS,3.28020764764935,ENSG00000254315,
BCH_0252-01,novelGene_ENSG00000254595_AS,2.820236793745,ENSG00000254595,-0.445809775549238
BCH_0252-01,novelGene_ENSG00000254812_AS,5.38815906080325,ENSG00000254812,-0.705319980720865
BCH_0252-01,novelGene_ENSG00000254929_AS,2.34445300099834,ENSG00000254929,3.48774419203055
BCH_0252-01,novelGene_ENSG00000255097_AS,2.45525715818607,ENSG00000255097,
BCH_0252-01,novelGene_ENSG00000255476_AS,4.45526310243804,ENSG00000255476,-0.293574815186068
BCH_0252-01,novelGene_ENSG00000255496_AS,2.43675630157434,ENSG00000255496,-0.497804977897132
BCH_0252-01,novelGene_ENSG00000255557_AS,2.09325294331116,ENSG00000255557,-0.233356034909768
BCH_0252-01,novelGene_ENSG00000256206_AS_novelGene_PSMA1_AS,2.05880191243612,ENSG00000256206,2.50432173412309
BCH_0252-01,novelGene_ENSG00000256646_AS_novelGene_PSMA2_AS,3.49732699247561,ENSG00000256646,-0.264252442171026
BCH_0252-01,novelGene_ENSG00000257169_AS,3.90482621478154,ENSG00000257169,-0.257264757170658
BCH_0252-01,novelGene_ENSG00000257252_AS,4.29937254773215,ENSG00000257252,0.127739101162494
BCH_0252-01,novelGene_ENSG00000257355_AS_novelGene_ZNF433_AS,3.98837257528823,ENSG00000257355,-0.257238971668835
BCH_0252-01,novelGene_ENSG00000257438_AS,2.34732665594181,ENSG00000257438,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000257474_AS,3.99023661341734,ENSG00000257474,
BCH_0252-01,novelGene_ENSG00000257740_AS,2.43203016336761,ENSG00000257740,-0.483315284441008
BCH_0252-01,novelGene_ENSG00000257754_AS,3.49732699247561,ENSG00000257754,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000257947_AS,5.38815906080325,ENSG00000257947,
BCH_0252-01,novelGene_ENSG00000258114_AS,2.12879100047728,ENSG00000258114,0.273824659117255
BCH_0252-01,novelGene_ENSG00000258249_AS,3.60717430478894,ENSG00000258249,-0.587646643721052
BCH_0252-01,novelGene_ENSG00000258526_AS,2.16945993739149,ENSG00000258526,0.123100492851809
BCH_0252-01,novelGene_ENSG00000259053_AS,5.38815906080325,ENSG00000259053,0.680528708891815
BCH_0252-01,novelGene_ENSG00000259238_AS,5.38815906080325,ENSG00000259238,1.64125824906063
BCH_0252-01,novelGene_ENSG00000259351_AS,4.06145719015852,ENSG00000259351,
BCH_0252-01,novelGene_ENSG00000259366_AS,2.03029455194566,ENSG00000259366,-0.321351287005337
BCH_0252-01,novelGene_ENSG00000259432_AS,4.23872613721566,ENSG00000259432,-0.347929344305053
BCH_0252-01,novelGene_ENSG00000259463_AS,2.11391335211097,ENSG00000259463,
BCH_0252-01,novelGene_ENSG00000259628_AS,5.38815906080325,ENSG00000259628,-0.377760481392739
BCH_0252-01,novelGene_ENSG00000259645_AS,2.44189487982553,ENSG00000259645,
BCH_0252-01,novelGene_ENSG00000259950_AS,2.70066930185902,ENSG00000259950,
BCH_0252-01,novelGene_ENSG00000259972_AS,4.21829977182542,ENSG00000259972,0.91291568052554
BCH_0252-01,novelGene_ENSG00000259992_AS,4.21820063213047,ENSG00000259992,-0.376802257193442
BCH_0252-01,novelGene_ENSG00000260084_AS,5.38815906080325,ENSG00000260084,
BCH_0252-01,novelGene_ENSG00000260136_AS,3.90482621478154,ENSG00000260136,-0.213708852463232
BCH_0252-01,novelGene_ENSG00000260269_AS_novelGene_SNUPN_AS,3.98298198637236,ENSG00000260269,-0.713963814290414
BCH_0252-01,novelGene_ENSG00000260272_AS,4.21820063213047,ENSG00000260272,-0.371974247686395
BCH_0252-01,novelGene_ENSG00000260566_AS_novelGene_USP31_AS,3.0129675485607,ENSG00000260566,1.59712421339725
BCH_0252-01,novelGene_ENSG00000260772_AS_novelGene_NFAT5_AS,2.33106603150023,ENSG00000260772,1.65545021819684
BCH_0252-01,novelGene_ENSG00000261114_AS_novelGene_ENSG00000261270_AS_novelGene_HERPUD1_AS,4.37465092745787,ENSG00000261114,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000261329_AS,2.15289612329829,ENSG00000261329,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000261560_AS_novelGene_GSPT1_AS,3.18520091354116,ENSG00000261560,-0.377302182734708
BCH_0252-01,novelGene_ENSG00000261717_AS,2.10052994270123,ENSG00000261717,-0.558127206510569
BCH_0252-01,novelGene_ENSG00000261783_AS,2.06301972855261,ENSG00000261783,2.83278972350672
BCH_0252-01,novelGene_ENSG00000261884_AS_novelGene_PSMB10_AS,4.15539540884122,ENSG00000261884,0.0219769071720844
BCH_0252-01,novelGene_ENSG00000261997_AS,2.98345074510989,ENSG00000261997,1.95045747827131
BCH_0252-01,novelGene_ENSG00000262147_AS,2.47262207941482,ENSG00000262147,
BCH_0252-01,novelGene_ENSG00000262786_AS,3.34481161249947,ENSG00000262786,-0.665029098181322
BCH_0252-01,novelGene_ENSG00000262803_AS,2.44986206551059,ENSG00000262803,
BCH_0252-01,novelGene_ENSG00000262873_AS,3.98298198637236,ENSG00000262873,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000262879_AS,2.42986965104535,ENSG00000262879,0.927842273872363
BCH_0252-01,novelGene_ENSG00000263316_AS,4.12182055035331,ENSG00000263316,
BCH_0252-01,novelGene_ENSG00000263394_AS,3.38171046926858,ENSG00000263394,
BCH_0252-01,novelGene_ENSG00000264112_AS,2.9079087152483,ENSG00000264112,-0.497014187263376
BCH_0252-01,novelGene_ENSG00000265971_AS,2.78782517679498,ENSG00000265971,
BCH_0252-01,novelGene_ENSG00000267279_AS,3.36652518684459,ENSG00000267279,0.0901627776165726
BCH_0252-01,novelGene_ENSG00000267645_AS_novelGene_POLR2J2_AS,5.38815906080325,ENSG00000267645,0.158479144884997
BCH_0252-01,novelGene_ENSG00000267682_AS,2.54924765217607,ENSG00000267682,
BCH_0252-01,novelGene_ENSG00000268051_AS,2.99949985397842,ENSG00000268051,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000268107_AS_novelGene_ZNF773_AS,2.06454504638624,ENSG00000268107,-1.15510686886881
BCH_0252-01,novelGene_ENSG00000268173_AS_novelGene_PIK3R2_AS,3.18437261946359,ENSG00000268173,-0.555190865662119
BCH_0252-01,novelGene_ENSG00000268361_AS_novelGene_XRCC1_AS,3.49374930989343,ENSG00000268361,-0.604481389076719
BCH_0252-01,novelGene_ENSG00000268442_AS_novelGene_ENSG00000293299_AS,2.79158969017363,ENSG00000268442,
BCH_0252-01,novelGene_ENSG00000268496_AS_novelGene_TTYH1_AS,4.47698327492215,ENSG00000268496,
BCH_0252-01,novelGene_ENSG00000268713_AS_novelGene_ZNF805_AS,2.88757055912024,ENSG00000268713,0.874748581763434
BCH_0252-01,novelGene_ENSG00000268746_AS,3.15948945228451,ENSG00000268746,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000268790_AS_novelGene_SMIM7_AS,2.15797298291375,ENSG00000268790,0.884288402166204
BCH_0252-01,novelGene_ENSG00000269102_AS,3.01503077250886,ENSG00000269102,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000269189_AS,3.08920959037379,ENSG00000269189,3.59827897116645
BCH_0252-01,novelGene_ENSG00000269514_AS,5.38815906080325,ENSG00000269514,2.71636200416274
BCH_0252-01,novelGene_ENSG00000269737_AS_novelGene_ENSG00000293187_AS,5.38815906080325,ENSG00000269737,-0.514702048889275
BCH_0252-01,novelGene_ENSG00000269825_AS_novelGene_ZNF83_AS,3.62574808073366,ENSG00000269825,1.07704782920145
BCH_0252-01,novelGene_ENSG00000269873_AS,2.48148049454484,ENSG00000269873,
BCH_0252-01,novelGene_ENSG00000269902_AS,3.99023661341734,ENSG00000269902,-0.731946466502861
BCH_0252-01,novelGene_ENSG00000270060_AS,3.26176813832272,ENSG00000270060,-0.253232350083919
BCH_0252-01,novelGene_ENSG00000270072_AS,3.98837257528823,ENSG00000270072,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000270174_AS,5.38815906080325,ENSG00000270174,-0.645889934773465
BCH_0252-01,novelGene_ENSG00000270228_AS,5.38815906080325,ENSG00000270228,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000270764_AS,5.38815906080325,ENSG00000270764,
BCH_0252-01,novelGene_ENSG00000271554_AS,2.63172605001571,ENSG00000271554,5.38815906080325
BCH_0252-01,novelGene_ENSG00000271793_AS_novelGene_SNX14_AS,2.01393731180746,ENSG00000271793,0.634029766299102
BCH_0252-01,novelGene_ENSG00000272140_AS,2.05755022768374,ENSG00000272140,-0.457809645036242
BCH_0252-01,novelGene_ENSG00000272438_AS,4.38175930545061,ENSG00000272438,1.52990747569458
BCH_0252-01,novelGene_ENSG00000272772_AS_novelGene_SKP1_AS,2.28914467762564,ENSG00000272772,0.110713839266289
BCH_0252-01,novelGene_ENSG00000272897_AS,3.63393729431653,ENSG00000272897,-0.629815038271956
BCH_0252-01,novelGene_ENSG00000272918_AS,5.38815906080325,ENSG00000272918,-0.524826584465086
BCH_0252-01,novelGene_ENSG00000273217_AS_novelGene_RAPGEF6_AS,2.24235400555613,ENSG00000273217,
BCH_0252-01,novelGene_ENSG00000273374_AS,2.48900314149443,ENSG00000273374,1.98680891698907
BCH_0252-01,novelGene_ENSG00000273398_AS,3.04042834230507,ENSG00000273398,-0.44807547155027
BCH_0252-01,novelGene_ENSG00000273507_AS,2.69327622235669,ENSG00000273507,
BCH_0252-01,novelGene_ENSG00000273759_AS,2.77976859363921,ENSG00000273759,-0.457028377085405
BCH_0252-01,novelGene_ENSG00000274354_AS,5.38815906080325,ENSG00000274354,-0.701415490808545
BCH_0252-01,novelGene_ENSG00000274378_AS,3.61600428835657,ENSG00000274378,-0.370330654629508
BCH_0252-01,novelGene_ENSG00000274444_AS,5.38815906080325,ENSG00000274444,-0.396675679069693
BCH_0252-01,novelGene_ENSG00000275163_AS_novelGene_KCNMB2_AS,5.38815906080325,ENSG00000275163,
BCH_0252-01,novelGene_ENSG00000275318_AS,3.72154318518907,ENSG00000275318,-0.62049954071462
BCH_0252-01,novelGene_ENSG00000275769_AS,5.38815906080325,ENSG00000275769,-0.574246034774358
BCH_0252-01,novelGene_ENSG00000276115_AS,4.22118573746402,ENSG00000276115,-0.488498961895023
BCH_0252-01,novelGene_ENSG00000276334_AS,4.22118573746402,ENSG00000276334,-0.708885965242743
BCH_0252-01,novelGene_ENSG00000277067_AS,5.38815906080325,ENSG00000277067,-0.0740904718115864
BCH_0252-01,novelGene_ENSG00000277840_AS,5.38815906080325,ENSG00000277840,-0.320446947330037
BCH_0252-01,novelGene_ENSG00000278635_AS,3.24093065933654,ENSG00000278635,
BCH_0252-01,novelGene_ENSG00000278897_AS,5.38815906080325,ENSG00000278897,-0.362678760033022
BCH_0252-01,novelGene_ENSG00000278974_AS,2.71899442512647,ENSG00000278974,-0.257462411577697
BCH_0252-01,novelGene_ENSG00000279208_AS,4.34031805415716,ENSG00000279208,-0.179605302026775
BCH_0252-01,novelGene_ENSG00000279289_AS,2.06652607635543,ENSG00000279289,-0.347676580408082
BCH_0252-01,novelGene_ENSG00000279544_AS,3.98943016328302,ENSG00000279544,
BCH_0252-01,novelGene_ENSG00000279588_AS,2.81410934554336,ENSG00000279588,
BCH_0252-01,novelGene_ENSG00000279623_AS,3.31511058716303,ENSG00000279623,-0.319057783871489
BCH_0252-01,novelGene_ENSG00000279633_AS,4.27287504701412,ENSG00000279633,-0.376599777130265
BCH_0252-01,novelGene_ENSG00000279738_AS,2.40048523022642,ENSG00000279738,-0.757685272047362
BCH_0252-01,novelGene_ENSG00000279881_AS,2.42752786492896,ENSG00000279881,0.777113275493092
BCH_0252-01,novelGene_ENSG00000280042_AS,5.38815906080325,ENSG00000280042,-0.32053402528187
